instructed	4	2
american_beauty	5	10
joseph_smith	6	22
joseph	15	18
the_ancestor	4	2
the_realism	1	6
carrie_anne_moss	0	5
epps	2	3
to_fathom	8	2
the_blonde_bombshells	0	6
zane	0	6
zany	12	13
wart	5	3
puss	1	5
warm	51	150
the_university	5	0
the_danger	3	6
insignificant	17	13
falling	156	179
contemplate	11	11
to_inspect	2	4
sticky	10	7
loving	78	204
ron_moody	0	7
romy_schneider	0	8
to_evoke	4	4
offense	19	6
in_springwood	3	2
stress	45	54
oscar_nominee	3	6
course	992	1157
derive	8	12
wegener	0	6
an_assortment	7	3
ketchup	13	1
gone_with	4	5
the_pretext	3	2
al_gore	22	2
novice	7	21
spur	3	3
complimented	3	10
the_tunnel	6	6
training	88	107
dunno	17	4
chevy	3	5
massive	89	64
spanish	96	88
draft	14	17
williams	35	33
artifact	10	11
veers	8	9
sophia	5	4
raines	2	21
san	2	3
sam	81	37
sag	6	9
sad	477	469
say	3369	2810
sas	7	5
sap	22	16
saw	1387	1619
sat	210	73
somethings	14	9
the_passion_play	5	0
wanting	131	150
creasy's	0	5
knee	14	14
accented	7	2
cobra	13	3
michael_biehn	7	0
all_downhill	9	0
dissimilar	3	5
condemning	5	6
an_hour	10	2
prime	68	85
darius_goes_west	0	6
godzilla	53	9
landlord	7	18
marlene	4	2
mature	46	128
of_realism	3	3
plummer	7	0
testimonial	5	1
ha_commented	2	5
observe	9	5
to_counteract	4	2
kazan	1	27
intimately	0	6
twisty	1	11
canoe	5	9
twists	3	3
naiveté	7	7
summer	94	137
summed	22	14
vamp	6	6
bravery	8	19
gaggle	6	2
toto	1	12
neighbor	63	105
burning	48	56
judi_dench	0	10
the_dirtiest	0	5
marital	8	9
and_andrew_miller	0	7
graduate	26	26
biko	2	34
jabba's	0	9
rourke	5	1
dibiase's	5	0
revolving	18	25
jenna	11	3
kill_bill	7	1
dorky	6	5
the_criminal	3	3
undecided	3	2
xica	0	20
secret_sunshine	0	26
subculture	4	3
the_twin_towers	2	3
teen	267	194
phillip	9	15
insatiable	3	7
the_slang	3	2
soundtrack	312	457
broadway	56	111
its	329	346
the_cd	4	5
blurring	2	4
shopping_mall	3	8
it'	10	11
anecdote	9	8
who_framed_roger_rabbit	3	2
differ	10	18
zealot	7	2
maureen_o'sullivan	1	12
shelly_winters	0	6
vocal	35	52
abysmally	9	1
dictator	2	10
brace	7	4
to_retrieve	14	15
brooklyn	10	39
defended	8	2
the_fundamental	4	1
pavarotti	9	18
corbett's	0	5
preparation	9	13
rejecting	7	4
million_dollar	15	5
load	121	86
everyone's	38	48
darlene	0	9
modern	312	515
mr_taylor	5	1
forgetting	21	17
evaluating	4	1
robin	30	23
chasm	3	4
the_story	3	6
the_winner	2	4
the_justice_league	0	5
oberon	0	9
pertaining	2	5
comedy's	3	4
son's	17	31
idealistic	10	10
civil_war	3	8
to_compromise	4	4
netflix	31	24
blood_castle	0	6
mcnally	1	8
mantegna	1	5
oddity	4	4
intact	17	14
he_hears	7	3
soundstage	5	1
demonicus	11	8
family_ties	5	3
overshadows	4	3
metropolis	3	21
scenery	203	213
involved	561	503
involves	109	86
illegal	40	36
no_doubting	2	3
opposing	8	18
high	876	850
athlete	4	4
pour	14	11
king's	29	45
establishment	26	31
contraption	5	2
abrasive	3	2
public_domain	8	8
and_prejudice	1	6
muppets	13	33
redundant	43	12
doubtful	9	12
pasteur	7	0
compulsive	2	9
notebook	4	6
darkness_falls	7	0
to_squeeze	11	3
behaves	24	10
behaved	13	10
sloppily	6	1
the_kid	2	4
grandpa	21	7
to_witness	3	4
negatively	10	5
abomination	43	5
and_forcing	1	4
perversion	21	15
the_hoof	2	3
the_hood	7	0
newsreel	9	9
pause	48	31
completing	1	6
lucky	91	139
bathhouse	0	13
the_outskirt	3	4
wire	31	32
interchangeable	5	2
ellen_burstyn	1	8
billy_dee_williams	3	5
benicio_del_toro	3	5
christopher_smith	0	5
silvio	0	6
chamberlain's	3	9
frighten	9	6
waste	1368	107
homosexual	44	47
loathed	6	4
tara_reid	14	0
raymond	0	10
dreyfuss	9	4
page's	5	7
the_hypocrisy	1	4
new_york's	1	7
lest	8	13
blocking	10	7
the_battle	1	5
the_behest	4	1
arrest	16	13
haul	3	6
elitist	9	3
keystone	1	4
michael_moore	6	1
hiding	64	70
drumming	5	7
rehashing	8	4
the_90's	6	14
austen	9	5
jewish	63	49
grate	15	10
the_ivory	0	7
the_naked_mile	3	2
chance	489	659
inspiration	72	93
the_victim	5	1
grandparent	7	16
edward	15	9
closeup	31	17
we'll	63	39
dreamer	5	4
phantom_lady	0	10
striving	10	8
mesmerized	4	8
walsh	1	35
panahi's	0	7
rewind	8	16
less	18	27
the_cheapest	9	2
sons	7	0
satisfied	37	69
the_lost_ark	3	2
satisfies	4	2
eventually	292	340
pegg	3	11
owned	23	23
derails	4	2
alternately	3	2
to_conclude	3	2
owner	66	115
real_estate	11	9
commercially	6	11
the_windshield	5	6
delight	25	123
oppose	1	4
delved	1	8
hard_edged	4	12
purposefully	2	4
indiana_jones	17	14
norton	4	2
target	104	90
iron	13	9
contrasted	8	14
forced	366	266
susan_hayward	5	4
bill_sykes	0	14
screening	39	55
peter_weir	1	6
celeste's	0	5
unfold	24	52
the_technical	2	8
andrea_martin	4	1
remy	2	4
weakens	2	5
exile	1	7
an_accomplice	3	5
miniature	15	12
nic	5	1
swell	16	18
nit	3	3
one_dimensional	20	10
victim	407	294
clooney's	3	3
the_'adult'	0	5
letterboxed	2	3
korea	20	19
to_climb	4	3
jimmy_fallon	0	8
cecilia_cheung	0	5
to_mention	3	4
plz	5	1
irritatingly	8	2
trophy	8	13
in_west_africa	2	3
clinical	6	5
snowy	2	9
astonished	13	17
branded	2	3
timothy_spall	2	6
emotional	210	445
ed_harris	7	13
scandalous	6	10
howling	22	7
stake	28	41
scored	18	31
donner	8	1
'get'	2	3
elinore	4	6
suprised	1	6
upper	38	48
discover	83	127
70's	133	153
downloaded	5	5
patriotic	12	19
skinny_dipping	4	7
the_american_south	3	2
cahill	6	2
clue	206	111
envelops	0	5
replay	10	17
foch	3	5
priyanka	8	2
stimulating	14	21
whenever	132	120
fraction	3	2
depress	3	2
nefarious	2	4
trifle	9	8
curly	20	25
disparate	5	11
the_simpsons	10	10
kane	7	20
the_7th	2	8
an_honorary	2	3
artless	3	2
of_bringing	1	4
thaw	1	4
that	35475	34118
vinyl	3	6
thai	14	9
than	4740	4365
karate	25	1
mulligan	0	5
'un	0	6
terrific	77	354
ismael	6	1
schmaltzy	8	5
title	827	657
arquette	13	0
alcoholism	9	24
police_chief	2	3
glover's	6	12
the_dog's	1	8
email	12	23
scientist	259	137
synonymous	3	5
pluck	1	4
the_summit	1	4
reluctantly	18	24
nearby	40	32
learning	64	91
foggy	6	6
deceptively	0	5
unit	42	40
worry	79	79
enjoyment	71	77
ranged	7	0
charged	23	45
ia	6	1
co	283	262
to_incorporate	8	7
thinking	687	440
watchable	195	103
first_lady	8	4
ashraf	1	12
cq	7	0
sidney_lumet's	2	6
comparison	149	155
martin_sheen	6	5
ice_age	2	15
my_dad	2	6
dreck	66	3
the_tendency	2	5
incredible_melting	3	4
c+	3	3
kusturica's	0	6
carpenter	22	36
unattractive	35	17
embracing	3	7
carpet	10	7
dreadful	203	35
the_microfilm	0	5
everywhere	85	86
the_prosecuting_attorney	1	4
manages	243	337
this_'film'	5	0
belching	5	2
edited	141	98
the_threesome	4	1
exceptionally	40	46
creepy	281	306
muslim	19	23
simba	4	17
fanfan	0	15
regrettably	6	9
in_order	42	42
ledger	2	4
snippet	18	23
the_copper	4	3
high_brow	7	6
rude	34	24
tritter	6	0
costner	9	0
rudy	2	4
egg	35	11
solving	2	4
glenn_close	11	21
moaning	12	3
ken_loach	2	6
payed	12	8
from_insomnia	5	1
favorable	14	5
event	500	724
steered	3	2
bald	8	9
dressler	4	2
liaison	5	7
balduin	0	6
tougher	5	6
lament	2	7
headache	50	13
the_60	11	3
anne_reid	2	11
concentration	7	19
showcased	6	8
scotland	14	20
sam's	4	5
mobile	23	15
stunned	30	37
john_milius	6	0
verse	5	4
moments	3	3
albeit	48	93
capsule	15	11
millie	3	2
basement	44	44
'a'	4	3
blue_collar	3	12
throwing	104	43
plausible	50	37
whatever	412	255
michael_curtiz	0	7
animates	3	2
can`t	3	2
animated	151	328
paul_newman	6	16
back_burner	5	2
clunkers	3	2
joseph_fiennes	6	0
conrad_hall	0	12
saddled	11	3
some	7750	6988
erupts	6	12
lifelike	1	5
the_freeway	5	1
slapstick	80	88
foley	8	3
and_inexplicable	4	1
the_eldest	7	5
to_emulate	13	2
innate	6	17
achievement	43	121
the_safety	2	6
lady_dedlock	1	5
death_row	4	5
fdr	0	5
estrangement	2	5
objection	9	21
the_burgeoning	1	4
the_hamiltons	9	0
indecipherable	4	3
structure	106	110
pimlico	0	17
the_lookout	3	6
outing	43	49
disguise	6	4
the_funnest	2	3
forgiven	17	17
homicidal	13	18
stiff	68	31
gender	32	43
button	72	32
olan	0	6
most_importantly	16	18
pristine	4	12
conceited	5	3
congratulated	3	4
hip	59	37
marylee	1	8
peace	65	110
robby	0	7
sperm	7	3
maugham's	1	7
brenda_song	7	0
batmobile	4	1
broom	6	2
front	312	275
quality	820	678
bart	1	4
aspiration	11	20
firework	11	19
magnificently	2	24
keller	1	4
need	1294	1251
mr_beetle	0	17
barn	15	8
dutch	34	26
parenting	5	2
connected	71	72
upset	92	74
undeniably	28	30
impression	219	202
soldiers	6	4
garden_hose	3	2
perfect_spy	0	5
boris	4	8
joint	26	17
legitimate	30	22
consecutive	2	6
double_indemnity	5	6
official	41	83
hot_tub	3	9
initially	61	102
church_choir	1	5
importance	34	82
histrionics	11	10
taylor_momsen	2	8
diversity	17	28
in_tow	6	6
chalk	11	11
the_wake	2	8
judge_reinhold	4	1
chorus_line	13	6
final_score	5	0
the_house_that_dripped_blood	1	8
savannah	3	2
the_barbarians	4	6
skill	206	241
utah	5	3
luke's	5	14
the_asgard	0	5
heartache	1	6
instinct	19	36
persuades	4	12
persuaded	4	8
doubtless	6	10
mental_institution	6	9
at_wal_mart	8	5
signed	43	41
whoa	10	11
pumped	3	6
the_loudest	5	2
this_fiasco	7	0
'shocking'	4	1
offensive	149	50
suspiciously	12	3
pension	2	14
emerges	25	43
james_bond	23	40
sphinx	6	3
zenia	22	0
greene's	2	7
teaching	25	15
the_bathroom	2	3
the_dead_end_kids	0	7
force	254	365
degenerate	24	13
cursory	6	5
execrable	13	2
maintain	34	53
better	3257	2308
overcome	46	81
pleasurable	5	5
fixation	4	1
weakness	49	70
citizenx	0	5
metaphysical	9	17
content	193	191
undeserved	8	4
to_surrender	4	2
chronologically	3	9
historian	25	28
the_lake'	5	0
somewhat	410	555
participated	12	8
hoffman's	6	10
emphasizing	2	5
dared	7	12
kathryn_grayson	0	12
broadcast	43	67
urgency	3	7
acquit	1	5
sure_footed	0	5
wearing	160	94
the_lord	5	13
saif	17	0
said	1158	925
sail	4	10
shaved	8	4
tamed	3	3
hodgepodge	13	1
south_africa	8	37
ethel	9	0
hardworking	0	7
targeting	7	1
spawn	14	6
confronting	14	20
nicolas	2	4
the_saddest	16	13
the_pennant	2	5
vanessa	14	1
background	305	388
humphrey_bogart	6	15
bold	35	55
boll	35	0
bolt	20	10
definetely	2	3
rhyming	2	3
of_glass	2	3
granger	4	11
patient	75	126
attached	69	47
unholy	9	2
vista	3	4
babysitting	1	7
bombed	13	18
mild	60	50
mile	113	76
milo	21	13
mill	10	11
bomber	18	15
milk	29	37
amaze	5	10
unpleasant	77	32
ticking	7	9
schumacher's	2	3
the_wife's	3	2
afghanistan	19	5
guardian	18	24
travolta	2	16
earthquake	20	6
can_produce	3	2
perk	9	2
checkout	4	1
sharing	22	42
amelie	2	5
unexciting	19	2
claim	206	174
clair	0	5
hatred	47	71
the_pyramid	3	2
being_accused	4	3
ours	7	9
sarcastic	20	22
and_sorcery	9	8
dominate	6	16
in_vienna	2	5
surrealistic	9	11
ministry	7	5
next_morning	6	5
mining	5	3
occupies	2	9
come_crashing	2	4
dash	17	23
occupied	10	24
therapist	11	8
to_hide	6	6
the_multiplex	3	3
the_ape_man	4	7
finishing	17	16
whispered	2	3
promiscuity	3	3
pained	4	2
devilish	5	13
gripped	2	6
of_everytown	1	5
obnoxious	116	22
everyday	33	98
pap	8	1
par	66	42
pas	234	150
pat	35	22
pay	378	292
pad	20	11
pal	30	32
pam	5	9
pan	45	46
running	529	358
aspect	382	455
mcdonald	5	4
is_convinced	4	4
the_bowery	0	5
shapeless	6	1
sayuri	7	0
aiming	34	13
disappointed	569	347
laughing	285	241
classified	14	17
expressing	11	14
aussie	10	11
roar	11	5
sadistic	53	24
wittiness	2	3
road	171	172
ondi_timoner	0	6
the_title	4	3
the_darkling	6	0
gunfight	22	12
workshop	4	4
miss_riley	0	5
unsettled	3	3
the_entrance	5	8
opting	4	3
michael_jackson	4	50
wa_sorely	9	4
hosted	3	2
goebbels	2	7
temptress	1	4
forget	336	331
forged	0	7
neighborhood	64	79
further	248	261
abc	29	68
the_artist's	4	9
denholm_elliott	0	10
coroner	3	6
abu	0	29
juliette_lewis	3	10
favourably	1	6
the_tale	1	7
jeremy_sumpter	0	7
distinct	27	44
staggering	11	16
to_stoop	5	0
share	145	261
shard	4	1
sharp	51	129
siren	13	4
csi	11	7
kentucky_fried_movie	6	2
the_pant	6	3
minimum	51	27
domergue	6	0
bathed	7	9
chris_walken	4	2
dealt	50	87
denzel_washington	21	45
prophet	8	16
the_window	15	12
the_ramones	0	14
disregarded	3	2
viewer's	36	29
5th	4	7
statement	125	96
muscled	1	4
youth	99	166
aged	100	103
killer_workout	5	0
the_informer	3	23
jenny's	2	3
the_brunt	6	1
dodging	5	2
the_word	3	2
hopper	16	18
relation	75	116
giant	173	116
devils	6	1
of_supernatural	3	3
brashear's	0	5
disgraceful	4	1
lightness	3	9
in_mexico_city	1	7
the_voter	4	1
the_1950s	6	12
collaborator	1	18
the_manchurian_candidate	1	4
cyborg	47	18
pill	30	9
moralistic	11	6
itself	790	739
in_north_america	1	8
finesse	10	8
cheesier	5	1
scrooge	6	38
streisand's	11	12
ridiculously	83	19
bio	14	9
redeem	53	15
biz	8	9
bit	1409	1809
often	583	903
scale	90	90
his_obsession	4	2
blockbusters	2	3
belting	4	4
the_promo	4	3
downhill	54	11
modicum	17	6
pronunciation	4	1
and_ear	2	3
unsophisticated	7	4
lorenzo_lamas	15	2
apocalyptic	12	9
rukh	3	18
anthony_hopkins	14	7
impotence	4	2
heaving	4	1
shoulder	28	32
scarface	11	29
to_research	2	3
the_agency	1	4
austrian	6	9
sophie	11	6
tangle	4	1
warned	94	50
to_visit	8	11
warner	12	8
sorrowful	2	4
unending	3	4
loved	303	1018
lover	225	349
in_las_vegas	4	9
demonstration	10	16
dallas	9	11
herman	5	14
rosie_perez	5	0
stripes	10	1
occupant	6	12
park_bench	4	3
calling	98	62
branagh's	15	26
routine	117	117
the_sixth	4	3
molly_ringwald	11	8
monstrosity	23	4
mafia	38	47
glitzy	2	4
plain	391	158
helped	123	175
inspector	11	14
administration	8	9
injured	7	11
samantha	0	7
the_ranch	4	3
proximity	2	8
terrorized	7	3
fyi	2	5
kelly_preston	4	7
soft	129	136
highly_recommended	0	9
stuffy	3	8
highlighting	5	7
corpse	38	24
host	57	80
chronic	6	5
maze	11	10
mayor_pappas	0	6
reminds	110	187
editing	485	272
dangerous	98	150
crusade	4	6
unintelligible	12	3
prevalent	6	21
8th	9	11
assembles	4	2
sleek	3	4
sleep	212	136
assembled	24	31
vile	31	22
ethan_hawke	5	29
lure	24	18
dollar	147	75
sunk	17	18
to_imply	8	6
sung	21	45
and_moan	4	1
york	7	6
by_revealing	3	3
in_rhode_island	5	1
dumped	29	17
been_asleep	3	2
in_palestine	1	4
hesitated	2	4
henry	34	43
conversation	112	142
baby_face_nelson	6	0
hypnotic	10	21
allison	3	7
the_scifi	6	4
talkative	5	5
writing	780	527
explode	25	13
superman_returns	12	6
celebrating	6	11
intricately	0	7
reused	2	6
driving	142	101
julie_andrews	1	4
rail	6	17
free	342	270
the_gong	3	2
philosophical	47	51
quotable	2	18
firestarter	5	0
mercifully	36	4
scenario	131	85
nominate	4	3
screenplay	353	345
the_driveway	5	1
laugher	2	3
appreciating	0	12
campy	100	62
glow	17	21
rogers	10	28
the_invisible_ray	0	18
earth	395	334
institution	21	14
stallone's	4	11
richer	4	7
startle	3	3
dedication	7	22
sullivan	9	41
bathroom	53	51
ingénue	1	6
confident	20	43
kelso	0	14
catch	212	294
cracker	19	14
kate's	7	6
aural	2	6
jackie	2	79
bloke	14	11
hearty	8	9
advanced	21	50
informative	10	28
of_parliament	2	4
ricardo_cortez	1	4
finely	2	27
delve	11	22
solar	5	0
viva	4	2
blatantly	35	15
radically	5	4
luscious	6	16
eternity	40	18
the_beloved	3	2
wendy's	7	1
remarkably	43	62
melon	4	1
overwrought	19	7
5/10	39	59
schwarzenegger's	3	2
brothel	11	21
slower	12	19
stressful	2	5
craziness	4	6
hickcock	0	5
mccormick	4	3
graduated	5	12
and_gloom	1	5
the_midst	18	28
dismay	3	3
dismal	41	15
bogus_journey	0	13
office_space	9	2
stupidly	21	3
imagining	17	15
balanced	21	37
distributor	24	25
flare	17	15
motion	233	192
surviving	39	44
symbolic	30	36
have_tendency	3	3
her_shoulder	3	9
wide	78	127
crowded	6	7
poisoning	2	8
the_red_queen_kills_seven_times	0	6
confessed	6	6
her_beau	1	4
blunder	7	2
the_afterlife	8	3
multiple	79	88
tornado	10	17
vanessa_williams	4	6
detective	159	216
shakespearean	12	11
dean_jagger	14	1
lighted	10	5
viewpoint	22	24
lighten	2	19
ignored	55	58
ignores	28	11
addled	4	2
fearless	4	15
come	2757	2750
columnist	4	6
the_mall	19	5
the_cake	10	2
howard	10	28
milyang	0	5
mold	12	13
bowl	22	21
muffled	5	1
we've	134	122
hollywood_hotel	2	15
deteriorated	10	4
just_dessert	3	3
baffled	5	2
backwater	4	1
disposed	7	4
omar_epps	4	6
the_grand_duke	0	5
toilet	65	27
britain	35	48
symbol	30	60
booker	2	9
jessie	2	10
prolonged	7	3
luchino_visconti	0	7
frightens	1	8
suddenly	297	198
pausing	5	3
protective	8	10
miklos	0	9
simplicity	20	64
reflect	33	50
replete	4	7
reinforced	2	7
harmless	36	33
framework	4	13
generation	109	166
undertake	2	6
taxi_cab	3	3
thread	54	47
threat	60	74
churning	8	8
script	2125	1004
dang	6	4
dane	1	6
cleaner	5	14
decadent	7	8
alike	63	81
cleaned	6	7
english	359	422
flemming	10	0
machete	15	3
believe	1404	1041
cleverly	17	64
the_announcer	3	2
happiness	45	134
avidly	2	3
maniacally	2	3
rubbery	3	2
heighten	3	7
moustache	17	7
identical	33	23
rip	237	85
ethnicity	4	2
lengthy	38	51
the_deer	2	6
analysis	35	39
inspirational	14	41
retired	18	43
the_netherlands	2	5
anne	27	31
anna	42	45
she_hears	3	6
in_ireland	3	3
tortuous	4	3
incoherence	3	2
signifies	3	4
signified	7	0
perplexing	6	8
crank	2	3
karen_black	8	4
the_mummy's	8	1
anamorphic	4	10
the_mormons	2	4
per_se	7	5
jean_arthur	1	14
meena_kumari	1	5
celie	3	14
celia	3	2
snipes	14	1
sniper	22	41
the_schedule	3	2
sensation	13	25
glacial	5	0
harlow	7	6
the_roof	14	22
resorting	3	2
manipulating	2	7
natasha	5	0
distributed	15	16
offends	9	4
motor	11	8
apply	23	25
december	6	16
automobile	5	6
underwater	15	25
reeve	0	13
the_third_reich	3	2
practice	62	52
peaceful	17	29
debbie_reynolds	2	6
remove	50	24
a_metaphor	1	4
frank_mchugh	1	7
kober	6	0
cain	0	5
neil_simon	10	23
accent	416	233
measured	4	3
forthcoming	6	7
divert	2	4
centre	33	47
on_amc	2	4
alice_krige	8	4
david_strathairn	0	11
thousands	1	4
dope	13	6
99%	19	9
delf	9	18
ghetto	16	31
wallace_beery	0	8
closer	63	101
closet	41	36
genius	150	293
panty	19	4
closed	33	41
the_throne	3	21
sexploitation	6	5
memento	3	3
the_syndicate	0	5
shoving	10	4
buffy	16	13
adverse	2	5
rocker	12	18
rocket	50	35
half	1248	714
rocked	6	16
disturbance	3	4
book	1418	1305
starred	69	87
because	4945	4046
shabby	5	3
sequence	720	855
junk	138	30
meld	4	8
rain_man	2	5
uncontrollably	5	3
uncontrollable	8	6
may's	1	14
goose	2	6
garish	8	5
conspiracy_theorist	3	2
abhay	0	14
lance	10	6
atul_kulkarni	0	5
hanging	116	74
is_evidenced	1	4
his_sens	4	1
berkeley's	0	6
an_emmy	1	11
insecurity	8	21
intake	2	3
hk	19	44
wang	4	19
want	2718	2192
travel	130	191
copious	17	6
modest	17	31
is_chained	3	2
the_bandit	8	1
subplots	36	45
rawhide	0	7
wickedly	4	16
songwriter	1	4
effects	5	3
an_american_in_paris	0	5
borrowed	38	33
the_twentieth	7	7
the_hall	4	2
gameplay	6	13
disturbed	47	42
richard_crenna	9	7
timid	4	11
zatoichi	12	3
part_iii	8	2
feeling	611	884
wal_mart	4	1
wholesome	13	23
cinematic	160	183
resonates	2	14
resonated	2	8
his_finger	8	1
it_own	2	4
saying	590	313
waking_life	3	2
padded	26	9
clicked	1	4
to_uncover	12	9
plate	31	20
droning	14	1
distracting	55	34
nicely	82	187
succumb	1	5
the_'90's	1	4
lots	60	56
lotr	6	14
letting	72	64
alexander_korda	1	4
moocow	7	0
at_lowood	2	3
the_asylum	3	2
muck	6	6
much	4873	4485
fry	6	5
spit	47	14
spin	66	86
of_britain's	1	5
mummified	6	3
academic	23	11
altered_species	6	0
hah	7	0
hai	5	1
hal	3	15
ham	65	17
han	4	9
had	5906	4923
hag	11	1
hay	6	6
has	47	29
hat	113	108
barbara's	1	6
czech	4	17
captive	22	22
bottom	271	115
starring	190	268
the_view	4	3
pretentious	205	62
disgrace	47	13
barrymore	8	8
labute	7	0
the_gate	13	24
aragorn	3	9
loren	3	9
shootout	32	39
mike's	5	2
the_band's	3	6
standing_ovation	2	7
embark	9	11
locked	81	65
skewed	8	5
skewer	1	5
hindered	5	3
heavyweight	3	3
jean_claude	3	2
celebrated	21	26
celebrates	2	17
every_frame	0	6
honour	10	23
address	42	48
dwindling	2	5
impacted	1	5
queue	6	8
raise	100	123
to_fruition	4	8
of_hardship	3	5
convincingly	25	63
inhabiting	4	4
top_billing	11	10
milked	6	5
bursting	13	13
entering	26	23
seriously	644	303
and_alienate	1	5
grandma	23	18
the_secret	1	12
lingering	18	14
miyazaki's	3	28
cube_zero	9	0
shanghai_lil	0	9
wandering	61	22
zoe	3	5
discerning	5	7
spewing	8	3
riding_giants	0	9
sideshow	3	2
vince_offer	5	0
ram_gopal_verma	5	0
rewarded	15	33
queen_victoria	0	20
menacing	55	60
is_pregnant	2	3
flippen	0	7
flipped	9	4
the_notion	7	6
goyokin	2	7
west	74	107
single	490	338
technology	104	126
adrienne_barbeau	3	2
corky_romano	9	0
undeveloped	26	7
the_gospel	9	7
craven's	8	9
arthur's	6	16
preference	12	16
satisfactory	11	26
on_television	2	8
scantily_clad	14	6
in_spite	72	81
thailand	9	28
hopkins	7	1
antidote	3	21
lively	22	54
sealed	6	6
the_pervert's	2	3
bubble	21	17
vincent_price	5	12
rage	37	49
dirty	93	93
watcher	43	23
ensuing	9	14
watched	1142	1092
kate_capshaw	4	6
nick_stahl	9	1
oprah	19	2
caused	100	126
beware	35	28
betcha	3	2
countless	67	55
purple_rain	3	26
dwells	3	5
the_backdrop	2	4
to_develop	4	6
bias	21	31
knocked	29	17
rhyme	37	13
variant	5	3
malevolent	4	7
resemble	35	24
edwige_fenech	0	5
paper	141	69
scott	42	71
bypass	7	6
victoria's	0	25
ernie	2	4
the_intervening	6	2
of_hazzard	19	4
saint	20	20
a_pilot	3	2
recognizing	4	7
alan_curtis	1	8
in_berlin	2	4
colorized	3	3
indifference	4	6
remedy	5	3
insane	106	83
callahan	1	13
peter_falk	18	38
naïve	6	11
retarded	114	34
the_dashing	0	5
adaptation	237	286
satire	122	143
cry_freedom	1	15
budget	1141	649
iron_man	4	2
pressed	9	7
raiders	8	9
shriek	10	7
come_across	2	5
nickname	1	6
infamous	49	42
risqué	5	11
salva	0	5
parents	11	13
bureaucrat	5	5
robert_blake	1	26
chorus	22	22
crescendo	4	4
botched	20	8
bounce	23	14
bouncy	4	7
and/or	74	76
novelty	30	21
scraggly	4	1
the_galaxy	3	6
into	4174	4173
sean_pertwee	5	1
the_abyss	3	6
katie	8	11
fragmented	11	7
atlantis	35	46
hawaiian	3	4
barman	5	10
the_price	4	3
paired	18	18
rene_clair	2	3
matthau's	0	11
the_underwater	4	1
darryl_zanuck	2	5
dickinson	0	5
robert_keith	2	3
redneck	14	12
computer_hacker	5	0
panic_in_the_streets	0	7
mentally_challenged	4	1
sweaty	6	4
maruschka_detmers	1	5
squirming	5	0
panicked	1	4
amber_benson	8	0
the_forest	7	1
confidence	32	62
too_busy	3	2
an_amoral	1	4
customer	18	32
scatter	3	3
an_air	4	5
intelligent	194	308
mjh	4	4
insight	107	140
jet_li's	4	4
snake	102	31
scenic	4	16
denzel	14	22
the_ripper	2	8
witness	93	140
greedy	29	33
higher_learning	7	4
the_bodyguard	5	0
stomach	110	55
jean_simmons	7	28
tonight	31	43
and_giggle	4	1
joe's	8	7
the_best	8	15
of_independence	4	2
tape	93	135
riding	49	64
over_simplified	6	0
albert_einstein	1	8
stuff	659	485
frame	108	145
nuclear	59	35
the_visitor	4	2
marty	21	28
his_desk	4	4
honey	12	1
black_mask	2	11
boyer	9	18
and_smash	4	2
stylistically	9	13
the_chorus	3	4
hateful	32	20
tattoo	4	4
painstaking	1	4
in_scotland	3	3
maclaine	11	0
crud	14	0
gambling	17	36
the_usual_suspects	5	4
imaginary	7	7
union	10	15
swimming	30	44
cultivated	2	9
peters	0	19
moonstruck	5	23
tossed	40	6
gable	4	18
garbo	5	42
nonetheless	57	99
the_screening	8	7
exposure	28	45
compete	28	28
madsen	5	2
stinks	6	1
porno	71	11
in_romania	6	3
neighbours	5	0
summarized	4	3
progression	19	20
mclaglen's	0	5
depraved	12	7
fessenden	2	3
santa's	6	2
archaeological	8	3
unraveled	3	3
adamant	4	1
err	9	4
eighteen	5	15
era	184	368
erm	13	2
redneck_zombies	3	2
'thunderbirds'	4	1
russ_tamblyn	3	4
mish_mash	11	4
ladder	18	41
davies	7	26
minded	67	49
understated	14	64
díaz	1	5
reasonably	76	43
reasonable	68	36
effortlessly	8	29
hot_blooded	1	9
daniel	8	44
christopher_walken	41	21
barrier	10	13
amadeus	4	2
character's	172	138
the_celluloid	4	1
offhand	4	3
guilt	38	106
historical	157	198
respecting	11	3
refreshingly	2	21
the_zodiac	4	2
straightheads	6	0
ramblings	8	6
witnessed	44	38
bracket	2	5
reserve	2	5
undeserving	3	2
the_stern	2	4
mouth_agape	4	1
horrendous	108	26
the_mill	22	30
rudimentary	8	6
handful	72	56
essentially	123	106
excrement	21	5
tone	205	264
imaginative	44	82
toni	3	5
condescending	24	10
tons	7	4
tony	45	123
is_screwing	4	1
t's	5	0
cook	31	43
the_knights_templar	5	0
apparently	568	253
survival	35	60
quentin	2	3
skillful	6	13
otherworldly	4	7
thanks	162	277
shadow	91	154
oliver_hardy	10	3
sparse	14	6
the_band	1	6
unpleasantness	1	4
to_contend	3	10
flashman	8	0
and_commitment	1	4
guiness	2	11
the_popularity	7	7
sam_raimi's	3	2
the_tripod	4	2
overblown	26	24
salman_khan	15	4
catalyst	5	8
of_yugoslavia	7	1
the_monastery	6	4
test	109	120
tess	2	22
latecomer	4	2
my_hometown	3	2
songs	5	6
battle	264	410
murray_abraham	8	3
gun	436	258
gum	14	11
gus	6	10
gut	87	85
guy	2452	1405
speaks_volume	4	7
camera_lens	6	2
gasping	4	2
